标题,时间,作者,链接,内容
Star Google AI Researcher Shazeer Joins OpenAI,2026-06-18T00:09:28Z,Amir Efrati,https://www.theinformation.com/articles/star-google-ai-researcher-shazeer-joins-openai,"Noam Shazeer, the Google DeepMind researcher whose work underpinned the generative AI boom, is joining
OpenAI
, the AI firm told staff on Wednesday.
Shazeer left
Google
in 2021 to co-found a chatbot startup
Character.AI
, but rejoined Google’s AI team
DeepMind
in 2024 as part of a $2.7 billion deal with his AI startup. He then became a tech lead on Gemini, Google’s core AI model, and made key contributions to the initial development of new generations of the model, known as pretraining.
Shazeer’s hiring is a major win for OpenAI in the AI talent wars, as OpenAI competes to catch up with archrival Anthropic’s most advanced models ahead of the two companies’ hotly anticipated initial public offerings. Shazeer was a key author on the original paper on transformers, which essentially predict the most-likely next word in a phrase, and is the architecture that OpenAI used to underpin its GPT models.
OpenAI used transformers to pioneer the chatbot field with ChatGPT, a type of product Shazeer had hoped to launch at Google years earlier. In recent years though, Google has narrowed the competitive gap with its Gemini chatbot, which has close ties to its dominant web search engine.
At OpenAI, Shazeer will focus on looking for new architectures for AI models and evolving the transformer architecture, OpenAI told employees.
Shazeer confirmed his move on X. “I’m excited to share that I’ll be joining OpenAI and look forward to working with the exceptional team there,” he wrote.
In a statement, a Google spokesperson said, “We are grateful for Noam’s meaningful contributions to Google over the years and we wish him well.”
Shazeer’s career has not been without controversy. Shazeer’s startup, Character.AI, agreed to settle multiple lawsuits earlier this year after families alleged that Character’s chatbots contributed to teen suicides and mental health crises.
Shazeer also sparred with some colleagues at Google DeepMind by posting
inflammatory comments
questioning the existence of transgender people and accusing employees concerned about Israel’s actions in Gaza of antisemitism."
Software Slump Resumes; Snap’s Spectacle,2026-06-18T00:00:41Z,Martin Peers,https://www.theinformation.com/newsletters/the-briefing/software-slump-resumes-snaps-spectacle,"This was what you call an ugly day in the markets. Tech stocks sold off across the board,
thanks to rising expectations
that the Federal Reserve will raise interest rates. SpaceX stock fell nearly 5%, dragging it back below Amazon in market capitalization. But SpaceX, at least, is coming off a big rally. Software stocks such as Microsoft, Salesforce and ServiceNow also tumbled between 4% and 5%—and they’ve already been under severe pressure.
Software stocks resumed their Saaspocalypse slump in early June after a late spring rally had helped them recover much of the ground they lost in the winter. At today’s close, Salesforce is down 41% for the year, while ServiceNow is off 38% and Microsoft is down 21.6%, by far the worst performance of any big tech name.
The second-worst big-tech performer, incidentally, is Meta Platforms, down 14% for the year to date, while Tesla is No. 3, down 11.9%, according to Koyfin data. Tesla is now worth 59% of SpaceX, despite having five times as much revenue in 2025. If Elon Musk decides to merge Tesla and SpaceX, figuring out a stock swap ratio is going to be fun!
The Spectacle of Snap
Here’s a question: How big a write-off will Snap have to take when it inevitably scraps its just-released augmented reality glasses? Since the social media firm
unveiled the spectacles
on Tuesday, the social media reaction has been, well,
derisive
. Snap stock, already in the toilet, has fallen further down the sewer pipes, closing Wednesday down 8% to $4.74.
There are three reasons for the scathing reaction. The glasses are (a) insanely expensive at $2,195; (b) way too heavy, weighing 132 grams or 135 gm depending on the model, compared to the Meta Ray-Bans’ 48 gm or 50 gm; and (c) incredibly ugly. Here’s a
video of CEO Evan Spiegel
wearing them. Enough said.
While some tech reviewers
were positive
, even they made clear that these aren’t mass-market devices.
CNET, for instance, suggested
, “Snap’s Specs could end up in art museums, theme parks and pop-up experiences where people can try them out.” Spiegel’s pitch is that the glasses will transform computing, allowing people to look up from their phones. That day may be coming, but not with these glasses.
It’s true that Snap has a jump on rivals like Meta, which is working on similar glasses (and has had a hit with its Ray-Ban smart glasses). But that won’t be worth much if, as seems likely, these glasses fall flat.
Those with a long memory will recall that Snap has gone through this kind of thing before: In 2017, it wrote off $40 million for unsold inventory related to
its camera-equipped spectacles
.
At that time, Spiegel suggested hardware would be important to Snap “maybe in a decade.” Well, it’s nine years on from when he made that statement, and hardware today appears to be no more important to Snap than it was then. The company remains dependent on advertising, where its business is growing much more slowly than those of rivals, both bigger (like Meta) and smaller (like Pinterest). The new glasses aren’t likely to change that situation.
In Other News
•
SpaceX added Roelof Botha to its board of directors, the company said in a securities
filing
on Wednesday. Botha was a longtime leader at Sequoia Capital, a major SpaceX investor.
• Microsoft is considering adding Chinese AI developer DeepSeek’s V4 as a cheaper model option for powering the Copilot Cowork AI assistant,
Axios reported
.
• Rumble, which started in 2013 as a YouTube alternative and hosts conservative content, completed a stock-for-stock transaction Wednesday to acquire data center company Northern Data, becoming the latest company to join the mad dash to rent out Nvidia graphics processing units to AI developers.
• Apple CEO Tim Cook said the company plans to raise prices to offset drastically higher costs of memory,
the Wall Street Journal reported."
Missile Startup Founded by SpaceX Alumni Targets $12 Billion Valuation,2026-06-17T21:52:48Z,Julia Hornstein,https://www.theinformation.com/articles/missile-startup-founded-spacex-alumni-targets-12-billion-valuation,"Castelion, a nearly four-year-old startup that makes hypersonic missiles, is aiming to raise a new funding round at a valuation of $12 billion or more, including the money raised, according to two people with knowledge of the fundraising efforts.
The company’s target would be at least four times the valuation of its last funding round in December, reflecting heightened investor interest in defense tech startups that the SpaceX initial public offering has supercharged. Castelion’s three co-founders previously worked at SpaceX.
The lead investors and the size of the startup’s funding round couldn’t be learned, and the final valuation could change. The company is aiming to close the round next month, said one of the people.
The investment discussions follow Castelion’s recent success winning Defense Department contracts. On Tuesday, the U.S. Navy awarded Castelion a roughly $23 million order for 50 prototypes of the startup’s Blackbeard hypersonic missiles, weapons that can travel more than five times the speed of sound. This represents the first production order for the company, meaning Castelion intends to deliver weapons to the Navy next year.
The Defense Department has said recently it’s interested in weapons systems that can be produced quickly in large quantities, especially as drones have become more prevalent on battlefields such as the one in Ukraine, and as the war in Iran has exhausted much of the country’s advanced weapons supply. The U.S. Defense Appropriations Bill for fiscal year 2027, currently making its way through Congress, carves out nearly $500 million in procurement for low-cost hypersonic strike systems for the Army and Navy.
Castelion received two other major Navy contracts this year to develop and integrate its Blackbeard weapon for use on some of the Navy’s fighter jets, including a $105 million contract announced in April.
The Torrance, Calif.–based startup
broke ground
on a 1,000-acre hypersonic manufacturing campus in New Mexico in late 2025.
SpaceX Alumni
Castelion is attempting to raise more funds as the commercial success of Anduril and SpaceX has illustrated the potential payoffs of backing these capital-intensive businesses. Venture capitalists invested almost $50 billion in defense tech startups last year, up from about $27 billion the year before, according to data firm PitchBook.
SpaceX’s record $86 billion IPO, which was set to create unprecedented returns for investors
such as Founders Fund and Valor Equity Partners
, has been expected to further kindle interest in the sector—especially in startups that have ties to SpaceX.
CEO and co-founder Bryon Hargis previously worked as senior director of government sales at SpaceX; co-founder and Chief Financial Officer Andrew Kreitz also worked at SpaceX, in finance; and Sean Pitt, co-founder and chief operating officer, led commercial sales for Europe at the company.
Castelion is one of several startups making missiles for government customers. Anduril Industries—
valued at $56 billion this spring, excluding the investment
—produces a suite of autonomous drones and munitions. Mach Industries, a defense tech startup valued earlier this month at $1.5 billion excluding the money invested, recently acquired rocket maker Exquadrum, which builds its own hypersonic missile.
Castelion in December
raised $350 million
in a round led by Lightspeed Venture Partners and Altimeter Capital Management. It was valued at $2.8 billion in that round."
"The Information Hires Reporters to Expand Coverage of Nvidia, Musk, Finance, Washington",2026-06-17T15:00:55Z,The Information,https://www.theinformation.com/articles/information-hires-reporters-report-nvidia-musk-finance-washington,"The Information is pleased to announce four new hires to continue our newsroom’s award-winning reporting. They will focus on Nvidia, finance, Elon Musk’s companies and tech policy.
Dakin Campbell
, Finance
Dakin brings deep knowledge and a wealth of sources in finance. He has already started to help break news for The Information, reporting on
investment banks’ trading strategies
and the inner workings of
complicated AI financing deals
.
He joins us from Business Insider, where he was chief correspondent for investigations and enterprise, and before that was its chief finance correspondent. He wrote about Oracle’s borrowing binge, the true cost of data centers and how big investors, not just individuals, are pulling out of private credit. He was also one of two lead reporters for BI’s award-winning project on data centers.
Dakin spent eight years at BI and 10 years at Bloomberg, where among many other things, he expanded its San Francisco finance beat following the financial crisis. And he literally wrote the book on tech IPOs:
Going Public: How Silicon Valley Rebels Loosened Wall Street’s Grip on the IPO and Sparked a Revolution,
which featured the memorable IPO valuation metric of “a little crystal-ball gazing and fairy dust.”
Dakin will be based in New York starting in September.
Grace Kay
,
SpaceX and Tesla
Grace has joined The Information to cover SpaceX, Tesla and other Musk companies, where
she has already started to break news
on xAI. She comes from Business Insider, where she worked for more than five years.
There, she covered Tesla, Elon Musk and the broader EV industry. Most recently, Grace worked on BI’s enterprise desk, reporting on everything from Tesla’s workplace culture and executive turnover to Optimus and the Robotaxi rollout. Over the past year, she’s focused on xAI’s growing pains and the overlap between Musk’s companies. Before BI, she reported on metals and mining at Bloomberg and covered education at Forbes.
She is based in New York.
Phoebe Liu
, Nvidia
Phoebe has joined The Information to lead our coverage of Nvidia.
Phoebe will get inside the world’s most valuable company, which is at the center of a once-in-a-generation boom and led by a relentless CEO doing everything he can to extend its dominance. She’s recently gone deep into how Nvidia appears to be
winning market share supplying chips for inference
.
Phoebe is well positioned for this monumental beat, given her work at Forbes over the last three and a half years. She covered numerous billionaire entrepreneurs, wild and shady startups, and scooped an xAI funding pitch. She also took a particular interest in Nvidia co-founder Curtis Priem; CoreWeave, an Nvidia vassal in the neocloud field; and Groq, which Nvidia essentially acquired for $20 billion.
She is based in San Francisco.
Leo Schwartz
, Tech and Politics
Leo Schwartz has joined The Information to cover the intersection of politics and tech. He’s already started to make an impact, helping break news on
Amazon’s concerns over the new Anthropic model
,
the executive AI order
and Binance.
Leo joined from Fortune magazine, where he has been a senior writer for the last several years covering fintech, crypto, venture capital and financial regulation. At Fortune, he has frequently written about important political figures involved in overseeing tech (from former SEC chair Gary Gensler to Trump advisor Bo Hines). He has chronicled the growing concerns over the Trump business empire’s conflicts of interest, broken regulatory news about Elon Musk and tracked the DOGE takeover of the CFPB.
He is based in New York."
Temasek’s $75 Billion AI Bet,2026-06-17T15:00:47Z,Cory Weinberg,https://www.theinformation.com/newsletters/the-information-finance/temaseks-75-billion-ai-bet,"The prescient investor who appears to hold a crystal ball or have a healthy stomach for risk is always a compelling character to write about. These are the Josh Kushners, Peter Thiels and Masayoshi Sons of the world. Love ’em or hate ’em, they’re interesting.
At this point of the AI cycle, though, the more important investors to watch might be the ones that evoke little emotion and attract few headlines. They’re typically the investors with a more sober approach that has often left them on the sidelines of tech megatrends in the early years. But now they’re the new, incremental buyers of AI startup rounds, data center debt and tech stocks, and their patience will be tested if the investment case starts to dampen.
That’s why I wanted to talk to the investment leaders at Temasek—a low-profile firm that manages hundreds of billions of dollars, with the Singapore government as its sole shareholder, and that is looking to eke out stable returns without lighting cash on fire. It pairs investments in late-stage private tech bets like Stripe and Databricks with older-guard Singapore-based companies it owns huge stakes in, such as Singtel and Singapore Airlines. It holds itself up as a beacon of patient, long-term capital, and it devoted a much larger chunk of its publicly available annual report last year to risk management than it did to AI.
Still, the firm has become a silent, deep-pocketed presence in Silicon Valley over the years. And this year, I’ve noticed its name popping up more often as a new investor in major AI-related megarounds from Anthropic, Isomorphic Labs and Waymo.
Temasek is open for business in AI investments, according to Aftab Mathur, the company’s managing director, who leads venture and growth investments. He was speaking to me from a glass-walled conference room with a view of Salesforce Tower in downtown San Francisco. The firm planned to triple its investment holdings in AI from $25 billion today to $75 billion by 2030. That would represent about 15% of its projected portfolio overall, up from 7% today, and nearly a quarter of its portfolio outside Singapore, he added.
“That’s a fairly large jump for Temasek,” said Mathur, who is based in Singapore. “We’re in a large scale-up in terms of AI exposure.”
In part what’s driving the increased investment interest is what San Francisco–based Temasek Managing Director Martin Fichtner called its “virtuous circle.” The firm has watched its large Singapore-based portfolio companies, like $140 billion bank DBS, adopt AI and reduce manual labor, reinforcing investors’ views of the technology’s value, Fichtner said.
The circle is a familiar one to anyone tracking the investment cycle: Corporate adoption of AI drives revenue for AI model and application companies, which supports more capital expenditures for infrastructure, which drives more model investment.
Temasek is one face of this. The same patient money is showing up as the private credit financing data centers and the Gulf funds anchoring the megarounds. That’s why the tone around AI investing has shifted around the world from cautious to can’t miss.
Despite the thematic bullishness about the technology overall, important parts of the AI trade still have a hazy outlook.
For instance, there are limits to Temasek’s bullishness when I asked about the debate of the moment—whether all that AI spending is paying off inside companies. “Whether it’s a virtuous circle or not is defined by: Is there an ROI [return on investment]?” Fichtner said.
I was also struck by how little Temasek’s AI enthusiasts wanted to go out on a limb about where the technology goes from here. Where is AI not working well inside companies? I asked. “It’s too early to say,” Mathur said. “I think all this is moving so quickly that we’re watching, we’re tracking.…It’d be too early to give an answer one way or another.”
I asked Mathur and Fichtner which lesser-known AI company might become a household name that embodies its new strategy. Fichtner smiled and gave me a nonanswer. “I’m smiling because I think that’s a question that everyone will always want to answer in the rear view mirror, but we will seek diversification,” he said. “We think in portfolio terms.”
That portfolio, of course, is increasingly going to be AI focused. On that big-picture theme, investors are certain. But where exactly will the value lie? And what’s still going to blow up?
That’s where many big-money AI bulls are hedging their answers."
Amazon’s Lower Cost AI Chip Offerings Hold Appeal for Businesses,2026-06-17T14:00:41Z,Catherine Perloff,https://www.theinformation.com/newsletters/ai-agenda/amazons-lower-cost-ai-chip-offerings-hold-appeal-businesses,"For companies debating which AI server chips to use in their data centers,
Amazon
appears to have one advantage over
Nvidia
: price.
The cost of using Amazon’s
Inferentia2
and
Trainium’s
second generation chips to run existing AI models, known as inference, can be 80% lower than Nvidia’s
H100
chips, for comparable workloads, according to
Karol Piatek
, who advises companies on their AI infrastructure at Ireland-based consultancy
Co Driver Labs
.
A growing number of businesses that run their own data centers are looking for cheaper and more readily available alternatives to Nvidia chips. Amazon in recent months has discussed using its custom AI chips, Trainium (for developing new models) and Inferentia, with such customers—and the idea is gaining converts.
One of Piatek’s clients, an insurance company, needs to run the AI workloads it does on behalf of its customers in its own data centers for regulatory reasons, rather than using public cloud services. The company had been using Nvidia chips, but has been looking at alternatives and its early tests of Amazon’s chips were promising, Piatek said, given the price difference and its demonstrated capability to handle the workload.
These tests inspired Piatek’s client to ask their AWS representatives if they could use Inferentia in
AWS’ Outposts
, a service for businesses that run their own data centers with AWS hardware, storage and networking equipment. Amazon told Piatek the chips aren’t ready for testing in Outposts now.
“If there was a way to have Inferentia in their data centers, they would,” Piatek said. “Even if it would cost double of what is on the cloud, they would keep on-prem [on premises, meaning their own facilities] with AWS-provided chips.”
While running the chips in data centers would likely be more expensive than renting them in AWS servers, they would still be significantly cheaper than those from Nvidia, he said.
An Nvidia spokesperson pointed to a recent blog post for the company which argues that the cost of a chip is less important than the output of a chip. If a cheaper chip can power less AI work in the same amount of time as a more expensive one, the more expensive chip actually is cheaper on a unit basis, the blog argues.
“NVIDIA delivers the industry’s lowest token cost and highest token throughput,” the blog says.
Sriram Kumaresan
, head of cloud and infrastructure services at information technology consultancy
Cognizant
, said some clients are evaluating or piloting Amazon chips, including for use in their own data center, as the supply of compute is strained.
“What we're seeing from clients is that AI demand is outpacing available compute, and that is driving real interest in alternatives to a single-vendor GPU strategy,” said Kumaresan in a written statement. GPU is shorthand for graphics processing unit, the AI chip Nvidia produces. “AWS is now part of that conversation, with Trainium and Inferentia treated as credible, production-grade options and not just a fallback for when GPUs are scarce.”
It’s not a slam dunk.
Cris Daniluk
, CEO of
Rhythmic Technologies
, which advises companies on cloud architecture, said his clients have discussed using alternatives, but so far those conversations are still very early and exploratory, as companies worry about the risk of new software for running such chips.
AWS debuted a new service to run Amazon AI chips outside of AWS in December at its annual customer conference
ReInvent
. There, it introduced a new product called
AWS AI Factories
, where customers could combine Trainium chips with those from Nvidia to use in their own data centers.
Amazon has long offered customers with their own data centers the ability to use its technology, including through a service called Outposts. In recent months, AWS salespeople have had exploratory conversations with customers such as
AT&T
on renting Amazon AI chips through the Outposts service, according to someone with knowledge of the conversations.
Amazon has also talked to customers about selling its AI chips to enterprises that run their own data centers, according to another person with direct knowledge of those conversations. Customers expressed more interest after Amazon CEO
Andy Jassy
flagged the possibility that the company would sell its AI chips outside AWS in his annual shareholder letter in April, the person said.
Jassy has said that the chip business would have an annual revenue run rate of $50 billion if Amazon sold the chips to outside firms rather than renting them out through its cloud. Currently, Amazon says the run rate of its chip business is $20 billion, which includes customers using
Graviton
, a type of central processing unit for simpler workloads, and Trainium through AWS’ servers.
To be sure, while alternatives to Nvidia are gaining traction as more businesses adopt AI,
Nvidia is actually increasing its share of the inference computing market
, according to The Information’s analysis.
AWS is trying to follow in the footsteps of
Google
, which co-designs AI chips known as tensor processing units. Google last year started talking to companies such as Anthropic about using the chips in their own data centers, and last month it announced a joint venture with
Blackstone
to create a “TPU cloud” business that’s similar to the plethora of specialized cloud firms now renting out Nvidia chips to AI developers.
Here’s what else is going on…
Big Number
OpenAI
burned through $3.7 billion in the first quarter, more than half its $5.7 billion in revenue, The Information
reported
on Tuesday. Both cash burn and revenue tripled from the same period the previous year, signaling how even with strong AI demand, making money from AI continues to be challenging.
Deals and Debuts
See The Information’s
Generative AI Database
for an exclusive list of private companies and their investors.
Canada Pension Plan Investment Board’s CPP Investments
said it is investing around $423 million in Indian data center operator
CtrlS
and committing up to around $317 million to a joint venture to develop data centers across India.
Ent
, a San Francisco-based cybersecurity startup, raised $100 million in seed funding led by
Decibel
.
Plaud
, which makes AI-powered notetakers, said it has sold more than 2 million devices and that its subscription business has surpassed $100 million in annualized revenue.
Copia Automation
, a New York City-based startup that helps industrial businesses monitor their code, raised $26 million in a Series A extension led by
AE Ventures
and
Squadra Ventures
.
Aston Power
, a Raleigh, N.C.-based power company for data centers, raised $20 million in funding led by
TDK Ventures
and
Building Ventures
.
Limitless Labs
, a Tel Aviv- and Oradell, N.J.-based startup that offers AI for computer-aided design and manufacturing, raised $20 million in Series A funding led by
Dell Technologies Capital
.
Gero
, a Singapore and San Francisco-based AI drug discovery company, raised $17 million in funding led by
Melnichek Investments
.
The U.S. military
used
xAI’s Grok
to help plan its bombing missions against Iran earlier this year, according to a court filing from a Pentagon official.
Microsoft
is considering adding Chinese AI developer
DeepSeek’s V4
as a cheaper model option for powering the
Copilot Cowork
AI assistant, Axios reported.
Ornn
, a startup that tracks the cost of computing power for artificial intelligence, has launched a service to track the price of tokens produced by the leading AI labs. The new benchmark comes as AI firms’ customers and financial backers search for better ways to track major AI costs.
Pinterest
on Wednesday announced
“Ask Pinterest,”
an experimental app that allows users to discover new products in a conversational way."
OpenAI and Anthropic Tap Salesforce Talent,2026-06-17T13:01:00Z,Kevin McLaughlin,https://www.theinformation.com/articles/openai-anthropic-tap-salesforce-talent,"As OpenAI and Anthropic build up their teams of enterprise salespeople, they’ve both been hiring from one of the deepest pools of enterprise software talent anywhere: Salesforce.
More than 45
Salesforce
employees have joined Anthropic since the start of this year, and close to 40 have joined OpenAI, largely in sales and marketing roles, according to their LinkedIn profiles.
OpenAI’s and Anthropic’s interest in Salesforce appears calculated to help them make inroads with the large companies they’re trying to sell their AI tech to. Salesforce staff have deep relationships with Fortune 500 companies and have consistently gotten them on board with the idea that new technologies can help those companies do business more efficiently—precisely the idea OpenAI and Anthropic are selling.
The defections come at a difficult time at Salesforce, which, like other enterprise software firms, is reinventing itself for the AI era. Salesforce has rolled out new AI-powered software products and has made a couple of acquisitions, including of Fin, which sells a customer-focused AI agent service, to beef up its AI capabilities. The company faces a skeptical Wall Street: Stock of Salesforce has fallen 39% so far this year, as investors fret about how older enterprise software firms will fare against newer AI rivals.
That environment likely affects the attitudes of Salesforce staffers getting approached by OpenAI or Anthropic. To be sure, the impact of the defections is hard to gauge. Salesforce had 83,000 employees as of January.
Among the big names to defect to OpenAI from Salesforce is Denise Dresser, who was CEO of Salesforce’s Slack unit and who joined OpenAI as chief revenue officer in December. More than 1,000 employees now report to Dresser at OpenAI. Two more senior Salesforce leaders joined her this month.
Salesforce CEO Marc Benioff told some colleagues he was perturbed by Dresser’s departure and made an attempt to keep her, multiple people who spoke to him said. For his part, Benioff said in a text message that “none of that is true.”
Anthropic hasn’t made executive-level hires from Salesforce the way OpenAI has, though last fall it hired a former senior executive at IT software provider ServiceNow who previously was a Salesforce sales executive.
Due to the strength of its AI coding tools, Anthropic’s monthly revenue has quickly surpassed that of OpenAI in overall revenue this year. Before reaching that milestone, Anthropic last year surpassed OpenAI in terms of selling access to AI models through an application programming interface.
Now, though, the two AI leaders are racing to add more enterprise chops, including consultants known as forward-deployed engineers, as more businesses raise concerns about spending on AI without a clear way to measure returns. Numerous companies such as Uber, AT&T and Meta are now limiting employees’ AI usage so they can get costs under control.
The shift helps explain why both OpenAI and Anthropic have said they are creating separate companies with private equity firms that aim to do the grunt work of helping companies customize the technology and measure its effectiveness.
The Salesforce vets could also help OpenAI capitalize on the corporate backlash Anthropic has faced over its decision to charge businesses for their token usage in addition to a monthly flat fee. OpenAI has publicly touted its pricing relative to Anthropic’s, and its leaders have discussed new ways to help businesses lower costs. A price war between the two companies isn’t certain, but it could complicate each of their efforts to go public.
Facing Criticism
Both companies have huge ambitions to convince companies to run AI on top of all their software systems, including Salesforce and Microsoft applications, giving the AI firms heavy influence over the way businesses use and pay for software and AI. As OpenAI and Anthropic battle traditional software providers such as Palantir and Microsoft, the newbies are facing more criticism that their AI tools are still rife with security vulnerabilities and make mistakes, and that their customers may be paying more than they need to.
OpenAI says it’s well on its way to being a mostly enterprise-focused company, despite its roots in selling subscriptions to its ChatGPT app. Dresser said in an April blog post that 40% of its revenue was coming from business customers, and that the startup expects that number to increase to 50% by the end of the year. At an event in early June, she said OpenAI had two million business customers, double the number from September last year. (It isn’t clear whether that figure refers to chatbot subscribers as well as the number of companies that pay for models through its API.)
OpenAI and Anthropic are raiding talent from Salesforce because employees at the 27-year-old cloud software firm know how to handle an influx of demand for new products. Salesforce helped pioneer an approach in which a team of specialists finds and evaluates potential customers, known as sales leads; another team closes the deals; a third one provides technical support for the customers; and a fourth team coordinates contract renewals. Breaking apart these responsibilities into such teams speeds up sales and helps new sales employees to get up to speed on their role, according to two technical consultants who work with the labs.
In addition, OpenAI’s most recent big hire from Salesforce, Brian Landsman, who oversaw Salesforce’s thousands of partnerships with other software firms, could help OpenAI fulfill its plan to make ChatGPT a tool for more personal and workplace tasks by giving its customers the ability to tap other applications. For instance, ChatGPT customers can access apps from Google, Atlassian, and Salesforce.
Dresser and the Salesforce people who have followed her to OpenAI aim to gain the trust of corporate chief information officers that might have doubts about its ability to balance consumer initiatives with the needs of large businesses. OpenAI in recent years has announced consumer initiatives such as a video app, an erotica-focused version of ChatGPT, and personal devices. (It shut down the video app, hasn’t launched erotica, and still plans to reveal a personal device by the end of this year.)
Dresser appears to have made progress. One CEO of a major OpenAI customer said that before Dresser’s arrival, he didn’t think OpenAI leaders adequately explained their stance on data privacy, for example. But at an event with customers in early June, Dresser and other OpenAI leaders seemed to be more attuned to that and other topics enterprise customers care about, he said.
Building ‘Tentacles’
Some consultants who help large companies adopt AI say OpenAI’s message to enterprise customers has improved dramatically since Dresser and the other Salesforce people arrived.
At a recent event for business partners, for instance, Dresser and other OpenAI executives talked at length about the costs associated with using AI and how to help customers get a return on their investments in the technology, said Jaclyn Rice Nelson, CEO of Tribe AI, a consulting firm that helps companies with AI projects, who was in attendance.
Cameron Etezadi, chief technology officer at LaunchDarkly, a startup customer of OpenAI that sells tools that let developers test changes to applications before launching them, said OpenAI has been more willing to share details about coming products and features in recent months than beforehand.
The change came after LaunchDarkly pulled back on its OpenAI spending earlier this year after OpenAI acquired one of LaunchDarkly’s main competitors, Statsig. OpenAI’s staff has pitched ideas for how to customize their models to work with a LaunchDarkly agent that monitors applications and diagnoses the cause of performance drops, he said.
That has “definitely increased my desire to work with them more,” Etezadi said.
OpenAI’s tenacity with enterprises is also catching the attention of other software executives. When Box CEO Aaron Levie visited some of his company’s financial services customers on the East Coast about two months ago, he found out OpenAI salespeople had paid those same customers a visit several hours earlier.
“That would not have happened, let’s say, a year prior,” Levie said. “That just shows you the kind of tentacles that they’re building across the commercial landscape.” Box is also a longtime customer of OpenAI.
It also remains to be seen how Salesforce sales and marketing leaders will fit into Anthropic and OpenAI’s corporate cultures. At Salesforce, sales and marketing staff have long held the most sway, according to current and former employees, but they are second-class citizens at the AI firms, compared to the core researchers who develop the technology."
