标题,时间,作者,链接,内容
"Meta Memo Outlines Ambitious Hardware Plans, Including New AI Pendant",2026-05-29T23:38:22Z,Jyoti Mann,https://www.theinformation.com/articles/meta-memo-outlines-ambitious-hardware-plans-including-new-ai-pendant,"Meta Platforms
plans to start testing an AI pendant in the next year as part of an ambitious roadmap for wearable devices aimed at reversing the huge losses in its hardware division.
An internal memo describing the roadmap, reviewed by The Information, also lays out plans to significantly expand its selection of AI glasses and to add a business-focused service called “Wearables for Work.” The memo, from Alex Himel, Meta’s vice president of wearables, says the strategy is in part to drive more use of Meta’s AI models and products such as subscription versions of its apps and a consumer AI agent it is developing called Hatch.
Meta is racing against other big tech companies including OpenAI and Google to deploy new gadgets that they hope will propel use of their AI services. In addition to the work of its own teams, Meta has made acquisitions in the area including its purchase of AI pendant startup Limitless last year.
The company has faced sustained investor pressure to improve the performance of its Reality Labs division, which houses its consumer hardware business and has accumulated tens of billions of dollars in losses over the years. Earlier bets on the metaverse and virtual reality headsets have yet to generate meaningful returns, and the company has discontinued or scaled back some hardware efforts—including Meta Portal, a video-calling device— as the company refocuses on AI-powered wearables.
While its smart glasses have seen stronger early adoption, Reality Labs continues to burn money. Meta reported that the unit racked up more than $4 billion in operating losses in its latest quarter on revenue of just $402 million.
Meta is now looking to build recurring revenue streams through subscriptions to its chatbot, Meta AI. This week, Meta announced it is rolling out a two-tier subscription model for the AI chatbot that’s available on its Facebook, Instagram and WhatsApp apps. Meta said the subscription will also extend to the company’s AI glasses.
“To build a sustainable business beyond hardware margins we need to monetize the software experiences that differentiate our devices,” Himel wrote in his memo.
Himel said Meta has set an ambitious goal of selling 10 million wearable devices in the second half of this year, driving sales by launching new products and selling them in more countries. The company aims to reach 6.8 million monthly active wearable users by the end of the year, the memo says. Eyewear maker EssilorLuxottica reported in February that it
sold more than 7 million
smart glasses with Meta in 2025.
Meta CEO Mark Zuckerberg said last month that the number of people using Meta’s AI glasses daily has tripled year-over-year. “This continues to be one of the fastest-growing categories of consumer electronics ever,” he said in a Facebook post after Meta reported quarterly earnings.
Himel’s memo doesn’t include the specifications of the planned AI pendant—though it could include a camera. It says the company plans to start “dogfooding” the device, jargon for internal testing, next spring.
Upcoming ‘Mojito’ Glasses
Meta also is expanding the range of branded glasses it will offer, moving beyond the Ray-Ban Meta and Oakley Meta glasses it has already launched in partnership with EssilorLuxottica. The company plans to scale the number of devices it offers consumers by expanding the number of brands and styles in order to broaden appeal and improve its gross profit, the memo says.
The first glasses to be released this year, code-named “Modelo,” are expected to debut as soon as next month. Additional models, code-named “Luna” and “RBM2 Refresh,” are slated for the fall, followed by a fourth pair called “Mojito VIP” in December. Additional internal prototypes, including “Artemis” and “SSG” (so-called “supersensing” glasses), are also being tested internally in the fall ahead of potential future releases.
The glasses and other future devices will be powered by Meta’s latest AI model, Muse Spark, and other upcoming models, alongside the yet-to-be-released AI agent Hatch, the memo says.
The strategy also involves launching a wearables developer platform, where developers will be able to upload apps to its devices. The new Wearables for Work service will target commercial customers, which Himel noted have shown a willingness to pay for devices with “vertical-specific capabilities.” The goal is to secure pilot programs with at least 10 companies, as well as deployments within at least two large organizations with more than 100 seats or devices each, he said.
Competition in AI hardware is intensifying. OpenAI
acquired io Products
, co-founded by former Apple designer Jony Ive, for $6.5 Billion. As of early this year OpenAI had more than 200 people working on a family of AI-powered devices that will include a smart speaker likely to be priced between $200 and $300,
The Information reported
. Google has also announced plans to release smart glasses this fall, in partnership with Samsung."
Why SpaceX Isn’t Celebrating the Blue Origin Explosion,2026-05-29T22:31:35Z,Theo Wayt,https://www.theinformation.com/newsletters/the-briefing/spacex-celebrating-blue-origin-explosion,"By now, you’ve probably seen the unbelievable video of Blue Origin’s New Glenn rocket
exploding on its launchpad
in Florida on Thursday night. On its face, Blue Origin’s pain would seem to be Elon Musk’s gain, further cementing SpaceX’s already significant lead in the space business just weeks before it goes public. While the explosion is obviously terrible news for Jeff Bezos’ space ambitions, Musk and his SpaceX colleagues have been
sending their condolences
instead of celebrating Blue Origin’s misfortune—for good reason.
To be sure, SpaceX will benefit from the disaster in the immediate term. The explosion, which occurred during a rocket engine test, obliterated Blue Origin's only launch site for New Glenn, which will probably take around a year and many tens or hundreds of millions of dollars to rebuild. It’s unlikely Blue Origin will be able to launch New Glenn again until at least next spring.
NASA, which has a series of ambitious moon missions planned in the coming years, had been planning to split duties between SpaceX and Blue Origin. Now it seems almost certain that the agency will have to rely more heavily on SpaceX or delay its plans to give Blue Origin even more time to catch up.
New Glenn’s delay is also terrible news for a variety of
SpaceX competitors
. The next launch of the Blue Origin rocket was
supposed to
put 48 satellites into orbit for Leo, Amazon’s yet-to-launch Starlink competitor. After that, New Glenn was supposed to launch more satellites for AST SpaceMobile, another yet-to-launch Starlink competitor. While those would-be satellite internet providers have alternatives, including paying SpaceX or others to launch their satellites, New Glenn’s explosion helps relieve some near-term
pressure on Starlink
, which accounted for the majority of SpaceX’s revenue last year.
What’s more, the explosion could complicate Blue Origin’s ability to raise outside funding to supercharge its expansion. So far, the venture’s only investor has been Bezos, but the Financial Times
reported
in March that Blue Origin was considering raising outside money for the first time.
So why isn’t Musk—who has a
decadeslong history
of taunting Bezos—kicking his archrival while it’s down? Just look at the stock market, which seemed to remember on Friday the perils of space flight. Rocket Lab and Firefly Aerospace, two publicly traded rocket makers that could theoretically benefit from Blue Origin’s problems, saw their shares close down 3% and 6%, respectively. Any space mishap can remind investors of the risks inherent to anyone trying to blast gigantic rockets into orbit, hurting their belief in the entire sector.
Plus, SpaceX has been in Blue Origin’s position before. In 2016, a SpaceX Falcon 9 rocket blew up during an engine test on a launch pad in Florida, putting the site out of commission for 15 months. Given SpaceX’s huge ambitions, the company’s spacecraft will almost certainly spectacularly fail again at some point in the future when it’s publicly traded. When that happens, Musk will have to hope that his investors and competitors give him a measure of grace.
In Other News
• Prediction market Kalshi won approval from U.S. regulators to offer crypto trading through bitcoin perpetuals, a type of highly-leveraged derivatives product. Coinbase also got the greenlight to connect its U.S. users to trade crypto perpetual futures and options globally."
China’s ByteDance Developing New AI Chips Like Those from Nvidia Partner Groq,2026-05-29T13:00:35Z,Juro Osawa,https://www.theinformation.com/articles/chinas-bytedance-developing-new-ai-chips-like-nvidia-partner-groq,"TikTok owner
ByteDance
is developing a new chip to run artificial intelligence models as part of an aggressive expansion of its homegrown AI infrastructure.
The new AI chip is intended to have a structure similar to U.S. chip designer Groq’s language processing units, which are built to run AI models at low cost, according to three people with knowledge of the project. ByteDance, which is one of China’s AI leaders, is also working closely with InnoStar Semiconductor on how to integrate that Chinese startup’s memory technology into the new AI chip ByteDance is developing, the people said.
InnoStar, in which ByteDance invested in 2024, is now raising about $400 million from investors including ByteDance and Yunfeng Capital, an investment firm co-founded by Alibaba’s Jack Ma, at a pre-money valuation of roughly $1.5 billion, according to one of the three people and a separate person with direct knowledge of the round.
ByteDance’s previously unreported chip design efforts and its collaboration with InnoStar highlight the Chinese tech giant’s ambitions to expand its footprint in AI infrastructure, not just by investing heavily in its own data centers but also through collaborations with hardware suppliers. ByteDance, best known for its short-video apps, also develops a wide range of AI models and operates China’s most popular AI chatbot app, Doubao.
ByteDance has been racing to secure its own AI silicon as Beijing pushes Chinese tech giants away from Nvidia and the U.S. government curbs exports of Nvidia chips to China. Since last year, the Chinese government has banned tech companies from buying the H20, Nvidia’s scaled-down chip for Chinese customers designed to comply with U.S. export controls. Beijing wants to reduce China’s dependence on U.S. technology and become more self-sufficient in key areas such as semiconductors.
ByteDance’s new AI chip, like Groq’s, is designed for inference, the work of running a trained AI model to generate responses to prompts. Inference accounts for the bulk of ByteDance’s AI computing needs. Around the world, the rapid rise of AI agents has triggered an exponential surge in inference workloads.
ByteDance accelerated its efforts earlier this year after Nvidia struck a $20 billion deal to license Groq’s technology, according to two of the three people with knowledge of the project. The Groq deal showed how the surging demand for AI inference is creating the need for more specialized chips.
ByteDance’s chip ambitions go back to at least 2022, when it began hiring semiconductor engineers. The company previously planned to produce its advanced AI processors at Taiwan Semiconductor Manufacturing Company,
The Information reported in 2024
. While that chip was never launched, ByteDance is now working on a new AI processor, code-named Ada-S, in addition to the Groq-like inference chip project, according to two people with direct knowledge of the project.
ByteDance is also working on a separate chip for video algorithms, which is used to process filters across its short video apps, according to two ByteDance employees.
AI Inference Boom
The work on ByteDance’s new Groq-like chip is still at a relatively early stage and it is unclear when it can move to the production phase and which chip manufacturer ByteDance could work with, the people with knowledge of the project said.
ByteDance is following a global trend. In addition to Nvidia’s licensing deal with Groq, other U.S. tech giants are building AI accelerator chips that specialize in different parts of inference to increase efficiency. Google is in talks with U.S. chip company Marvel on new inference chips with similar design to Groq’s language processing unit, or LPU,
The Information reported
last month.
Groq’s LPU stores an AI model’s accumulated knowledge directly on the chip in a large pool of fast memory called static random-access memory. Such SRAM can be read many times faster than high-bandwidth memory, or HBM, which sits beside other AI accelerators such as those from Nvidia and Google.
Integrating memory into AI accelerator chips can increase speed and reduce power consumption, but there is an additional benefit for Chinese companies such as ByteDance. Like Groq’s LPU, the new chip ByteDance is developing won’t use HBM chips, which also are tightly restricted by U.S. export controls, according to two of the three people with direct knowledge of the project.
ByteDance’s partner, Shanghai-based InnoStar, founded in 2019, specializes in resistive random-access memory or RRAM, a type of memory technology that stores data as changes in electrical resistance inside a cell. InnoStar designs its chips in China but manufactures them at TSMC’s mature node production lines, which are not restricted by the U.S. export controls.
But ByteDance’s effort to use InnoStar’s memory for AI computing could take time, the people with knowledge of the collaboration said. RRAM is an emerging technology and the startup is now moving from research prototypes to commercial production."
